69137,A,2024-10-25
69138,A,2024-12-06
69139,D,2024-11-22
69140,A,2024-10-08
69141,F,2024-08-22
69142,D,2025-05-19
69143,F,2024-10-17
69144,B,2024-11-08
69145,B,2024-10-29
69146,B,2025-01-07
69147,F,2025-01-10
69148,B,2024-06-11
69149,A,2025-04-16
69150,B,2025-02-17
69151,C,2025-03-12
69152,D,2025-02-16
69153,A,2024-05-28
69154,C,2025-02-12
69155,B,2025-01-10
69156,A,2025-05-21
69157,F,2024-10-05
69158,D,2024-09-19
69159,B,2024-09-23
69160,D,2025-02-08
69161,A,2025-01-21
69162,D,2024-08-29
69163,D,2024-11-04
69164,B,2024-12-07
69165,B,2024-12-31
69166,B,2024-06-20
69167,F,2025-01-23
69168,B,2025-05-13
69169,F,2025-02-28
69170,F,2024-09-23
69171,F,2025-03-23
69172,D,2025-04-30
69173,B,2025-03-14
69174,A,2025-01-26
69175,B,2024-10-24
69176,F,2024-07-16
69177,D,2024-09-21
69178,C,2025-01-26
69179,B,2024-05-31
69180,F,2025-03-04
69181,F,2024-08-10
69182,F,2024-10-18
69183,D,2024-06-17
69184,B,2024-11-07
69185,B,2024-09-29
69186,A,2024-10-14
69187,B,2025-05-18
69188,D,2024-08-14
69189,C,2025-03-03
69190,A,2025-05-18
69191,A,2024-09-13
69192,C,2025-04-21
69193,A,2024-06-30
69194,A,2024-11-28
69195,A,2025-04-28
69196,F,2024-06-25
69197,A,2024-07-06
69198,C,2024-09-09
69199,A,2025-05-15
69200,A,2024-11-10
69201,C,2025-01-27
69202,A,2024-09-29
69203,B,2024-10-28
69204,B,2025-04-06
69205,C,2025-05-08
69206,B,2025-04-22
69207,B,2024-06-15
69208,C,2024-10-24
69209,F,2024-06-25
69210,D,2024-07-13
69211,C,2024-12-10
69212,C,2024-08-24
69213,B,2025-04-04
69214,F,2025-05-09
69215,F,2024-10-09
69216,A,2025-01-16
69217,B,2024-10-02
69218,C,2024-06-14
69219,B,2024-10-24
69220,F,2024-12-06
69221,F,2024-05-26
69222,D,2025-01-29
69223,D,2025-02-11
69224,D,2025-05-18
69225,B,2025-04-23
69226,B,2025-03-21
69227,D,2024-06-28
69228,D,2025-01-12
69229,A,2024-07-31
69230,F,2025-03-02
69231,C,2024-11-04
69232,F,2024-12-27
69233,F,2025-03-19
69234,B,2024-06-02
69235,D,2024-12-15
69236,B,2024-06-19
69237,A,2025-02-10
69238,B,2024-06-02
69239,D,2024-08-27
69240,C,2025-01-16
69241,A,2025-03-15
69242,D,2024-06-01
69243,F,2025-04-25
69244,C,2024-08-12
69245,F,2024-12-07
69246,B,2024-06-25
69247,D,2025-01-27
69248,F,2025-01-10
69249,F,2025-05-02
69250,D,2025-02-17
69251,C,2025-02-06
69252,B,2025-04-01
69253,D,2025-05-14
69254,F,2024-12-02
69255,D,2025-03-22
69256,B,2024-09-13
69257,B,2024-06-25
69258,F,2024-06-13
69259,F,2025-04-20
69260,B,2024-07-04
69261,A,2024-07-22
69262,F,2025-03-17
69263,A,2024-06-02
69264,C,2024-06-20
69265,A,2024-10-22
69266,B,2025-04-16
69267,D,2024-10-25
69268,B,2024-12-10
69269,A,2024-07-20
69270,A,2024-09-21
69271,C,2024-06-26
69272,D,2024-09-28
69273,C,2024-11-28
69274,A,2024-12-10
69275,B,2024-08-06
69276,B,2025-02-24
69277,B,2024-09-20
69278,A,2024-10-10
69279,A,2024-10-21
69280,B,2024-11-24
69281,C,2024-06-03
69282,C,2025-02-20
69283,C,2024-10-31
69284,A,2025-01-15
69285,C,2024-11-14
69286,A,2024-08-08
69287,F,2025-02-20
69288,B,2024-11-15
69289,B,2025-01-05
69290,B,2024-06-29
69291,A,2024-09-13
69292,D,2025-01-01
69293,B,2024-07-11
69294,A,2024-05-27
69295,B,2024-06-06
69296,F,2025-03-26
69297,D,2025-02-22
69298,A,2024-08-18
69299,C,2024-06-23
69300,C,2025-03-19
69301,A,2024-07-06
69302,B,2025-03-05
69303,B,2024-12-08
69304,A,2024-09-06
69305,F,2024-07-30
69306,D,2025-02-03
69307,B,2024-07-17
69308,F,2024-06-26
69309,C,2025-03-13
69310,C,2025-04-13
69311,C,2025-02-10
69312,A,2025-04-22
69313,B,2025-01-28
69314,C,2024-12-05
69315,B,2025-01-01
69316,F,2024-08-19
69317,C,2024-09-21
69318,D,2025-02-09
69319,B,2024-12-13
69320,A,2025-03-29
69321,C,2024-06-24
69322,C,2024-07-14
69323,C,2024-10-11
69324,D,2024-12-27
69325,D,2024-06-21
69326,B,2024-07-30
69327,C,2025-01-04
69328,F,2024-05-27
69329,A,2024-09-11
69330,A,2025-05-11
69331,D,2025-01-09
69332,F,2024-12-25
69333,C,2024-08-12
69334,F,2025-04-08
69335,A,2024-11-30
69336,F,2025-04-24
69337,F,2025-04-25
69338,B,2025-04-23
69339,B,2025-03-15
69340,F,2025-03-18
69341,C,2025-03-18
69342,D,2024-09-27
69343,B,2024-08-11
69344,F,2024-08-15
69345,C,2024-08-25
69346,C,2024-09-02
69347,C,2024-08-18
69348,D,2025-03-17
69349,F,2024-08-14
69350,D,2024-09-10
69351,D,2025-03-03
69352,D,2025-05-09
69353,C,2024-10-26
69354,D,2024-09-13
69355,F,2024-08-30
69356,B,2024-12-31
69357,B,2025-04-05
69358,F,2025-03-06
69359,A,2024-10-11
69360,B,2025-04-20
69361,F,2024-12-04
69362,A,2024-10-05
69363,A,2025-03-30
69364,A,2025-04-13
69365,A,2025-04-13
69366,A,2025-03-29
69367,C,2024-09-20
69368,F,2024-07-05
69369,B,2024-12-10
69370,A,2024-07-13
69371,C,2024-12-08
69372,A,2025-05-16
69373,F,2025-05-10
69374,D,2025-01-08
69375,F,2024-07-29
69376,A,2024-12-27
69377,F,2025-05-11
69378,B,2025-05-05
69379,D,2024-11-18
69380,D,2024-09-22
69381,D,2024-11-13
69382,B,2024-06-28
69383,F,2024-06-20
69384,B,2025-04-26
69385,F,2024-07-25
69386,A,2025-02-28
69387,B,2024-09-05
69388,F,2024-12-27
69389,A,2024-12-26
69390,A,2024-06-21
69391,D,2024-08-21
69392,B,2025-01-03
69393,A,2024-12-14
69394,F,2025-02-22
69395,C,2025-04-25
69396,F,2024-09-19
69397,C,2024-12-25
69398,B,2024-08-06
69399,D,2024-09-15
69400,D,2025-01-06
69401,A,2024-12-01
69402,B,2025-02-28
69403,B,2024-06-03
69404,B,2024-11-12
69405,B,2024-12-29
69406,F,2024-05-24
69407,A,2024-12-01
69408,A,2024-10-23
69409,F,2024-10-25
69410,D,2024-11-09
69411,A,2025-03-01
69412,B,2024-08-11
69413,F,2024-12-25
69414,C,2024-10-16
69415,C,2024-06-19
69416,A,2024-09-13
69417,A,2024-07-16
69418,A,2025-04-13
69419,B,2025-04-24
69420,D,2025-05-16
69421,C,2024-10-02
69422,A,2025-05-14
69423,B,2024-11-29
69424,A,2024-11-10
69425,C,2024-12-05
69426,C,2024-10-05
69427,D,2024-07-15
69428,B,2025-04-15
69429,A,2025-04-28
69430,A,2025-04-14
69431,A,2025-03-04
69432,D,2025-02-17
69433,C,2025-01-02
69434,B,2025-02-07
69435,C,2024-08-12
69436,B,2024-08-05
69437,F,2024-06-03
69438,B,2024-07-02
69439,D,2024-06-14
69440,D,2025-04-25
69441,F,2025-01-29
69442,F,2024-12-09
69443,C,2025-03-02
69444,D,2024-05-29
69445,B,2024-09-06
69446,A,2024-07-29
69447,B,2024-08-13
69448,D,2024-12-02
69449,A,2025-03-22
69450,F,2024-07-24
69451,F,2024-10-01
69452,B,2024-07-14
69453,F,2025-05-16
69454,C,2024-12-01
69455,C,2024-11-22
69456,A,2025-02-21
69457,C,2024-10-11
69458,A,2025-02-26
69459,A,2024-07-31
69460,D,2024-09-22
69461,A,2025-01-08
69462,F,2024-10-22
69463,D,2024-10-12
69464,C,2025-01-29
69465,C,2025-03-24
69466,A,2024-10-20
69467,B,2025-05-15
69468,D,2024-06-09
69469,A,2025-05-12
69470,D,2024-10-16
69471,F,2025-03-25
69472,B,2025-01-19
69473,C,2024-09-10
69474,D,2024-10-31
69475,D,2024-10-30
69476,B,2024-11-16
69477,F,2024-12-04
69478,B,2025-02-22
69479,A,2024-09-19
69480,B,2024-07-22
69481,C,2024-06-08
69482,D,2025-01-10
69483,D,2024-06-12
69484,B,2024-12-01
69485,D,2024-11-17
69486,B,2025-04-10
69487,F,2025-05-22
69488,B,2025-01-03
69489,C,2025-04-15
69490,A,2024-11-07
69491,B,2025-04-28
69492,D,2024-09-30
69493,D,2025-01-21
69494,B,2024-11-21
69495,A,2024-08-02
69496,F,2025-02-28
69497,C,2024-12-26
69498,F,2024-11-29
69499,D,2024-10-08
69500,A,2024-12-28
69501,C,2025-01-09
69502,B,2025-01-13
69503,D,2024-09-13
69504,B,2024-07-24
69505,F,2024-09-10
69506,F,2025-02-05
69507,D,2024-10-16
69508,C,2025-01-02
69509,A,2024-05-28
69510,B,2024-10-12
69511,B,2024-12-28
69512,F,2025-05-18
69513,D,2024-09-05
69514,D,2024-05-30
69515,F,2024-07-22
69516,B,2025-03-20
69517,C,2024-09-28
69518,D,2024-12-13
69519,D,2025-03-10
69520,F,2024-06-29
69521,D,2024-08-05
69522,D,2024-08-10
69523,A,2025-02-02
69524,A,2024-07-20
69525,B,2024-12-31
69526,C,2025-01-19
69527,A,2025-05-15
69528,D,2024-08-06
69529,D,2025-05-22
69530,C,2025-05-18
69531,B,2024-11-19
69532,B,2024-11-12
69533,D,2024-10-11
69534,C,2025-02-26
69535,D,2024-11-11
69536,C,2025-05-18
69537,C,2024-09-17
69538,C,2025-04-05
69539,C,2025-03-26
69540,B,2024-10-18
69541,F,2024-12-08
69542,A,2024-06-29
69543,D,2025-04-27
69544,D,2024-09-30
69545,A,2025-04-11
69546,D,2024-12-13
69547,D,2025-01-21
69548,C,2024-06-23
69549,A,2024-12-07
69550,B,2025-05-09
69551,F,2025-03-01
69552,C,2024-11-22
69553,C,2024-11-28
69554,D,2024-10-31
69555,D,2025-05-06
69556,F,2024-10-15
69557,A,2024-05-31
69558,B,2025-05-21
69559,F,2024-06-06
69560,A,2025-04-29
69561,D,2025-05-12
69562,F,2024-11-27
69563,A,2024-10-18
69564,D,2025-03-09
69565,D,2025-04-22
69566,B,2024-12-02
69567,A,2025-04-06
69568,F,2025-05-06
69569,F,2025-04-05
69570,A,2024-08-28
69571,D,2024-08-18
69572,D,2024-08-02
69573,D,2025-02-20
69574,B,2025-05-15
69575,B,2024-11-24
69576,D,2025-02-18
69577,A,2025-05-07
69578,A,2024-06-13
69579,B,2024-12-17
69580,D,2024-11-23
69581,F,2024-09-13
69582,D,2024-08-26
69583,C,2025-02-16
69584,D,2025-04-28
69585,B,2024-09-27
69586,F,2025-05-15
69587,F,2024-09-24
69588,F,2025-04-16
69589,D,2025-04-13
69590,D,2025-01-24
69591,C,2024-07-14
69592,D,2025-05-20
69593,F,2024-06-19
69594,F,2024-12-22
69595,F,2024-12-08
69596,F,2025-01-15
69597,C,2024-08-02
69598,C,2024-08-30
69599,A,2024-09-05
69600,C,2025-01-16
69601,D,2025-03-09
69602,D,2024-06-17
69603,D,2024-11-14
69604,D,2024-09-06
69605,D,2024-09-10
69606,F,2024-11-27
69607,B,2025-04-23
69608,D,2025-02-08
69609,B,2024-10-07
69610,A,2025-02-25
69611,C,2024-10-16
69612,F,2025-03-26
69613,F,2024-08-08
69614,D,2024-10-24
69615,D,2025-03-25
69616,A,2025-02-08
69617,C,2024-05-28
69618,C,2024-10-28
69619,A,2024-09-20
69620,B,2024-05-24
69621,B,2025-03-12
69622,C,2025-01-13
69623,D,2025-05-20
69624,C,2024-08-29
69625,A,2025-02-13
69626,B,2024-12-25
69627,C,2024-07-19
69628,F,2024-08-04
69629,A,2024-06-18
69630,B,2024-10-29
69631,F,2025-01-16
69632,C,2024-12-23
69633,A,2024-11-22
69634,C,2024-09-21
69635,B,2025-03-27
69636,A,2024-06-12
69637,F,2024-10-31
69638,C,2025-05-07
69639,F,2025-01-06
69640,F,2025-03-05
69641,C,2024-11-09
69642,F,2024-12-03
69643,A,2024-08-22
69644,F,2025-01-18
69645,C,2025-04-25
69646,F,2025-01-19
69647,D,2025-04-02
69648,B,2024-06-17
69649,B,2025-02-15
69650,D,2024-12-14
69651,C,2025-04-30
69652,D,2025-05-17
69653,F,2025-01-05
69654,A,2024-10-05
69655,D,2024-09-07
69656,C,2024-09-02
69657,F,2025-03-18
69658,D,2024-07-07
69659,A,2025-05-20
69660,D,2024-10-25
69661,C,2024-12-02
69662,F,2025-03-31
69663,C,2024-09-30
69664,C,2025-05-09
69665,F,2025-04-15
69666,F,2025-05-17
69667,B,2024-09-22
69668,A,2024-05-28
69669,C,2025-04-30
69670,C,2025-02-17
69671,F,2024-10-10
69672,F,2024-07-28
69673,C,2024-12-02
69674,F,2025-02-26
69675,D,2024-12-09
69676,A,2024-12-06
69677,F,2025-03-24
69678,C,2024-07-28
69679,A,2024-11-26
69680,A,2024-09-20
69681,A,2024-08-27
69682,F,2024-06-20
69683,C,2025-02-12
69684,A,2024-10-02
69685,A,2024-08-13
69686,C,2025-01-04
69687,A,2024-08-20
69688,A,2025-01-13
69689,F,2024-09-18
69690,F,2025-01-19
69691,A,2024-11-21
69692,B,2024-07-19
69693,C,2024-12-03
69694,C,2024-06-14
69695,D,2024-12-13
69696,D,2024-06-01
69697,D,2025-01-12
69698,C,2024-11-30
69699,B,2025-05-22
69700,A,2024-06-29
69701,D,2024-11-17
69702,D,2025-03-18
69703,C,2024-12-11
69704,A,2025-05-13
69705,F,2025-01-21
69706,C,2024-10-16
69707,F,2025-01-12
69708,D,2025-04-17
69709,C,2024-12-25
69710,B,2025-05-01
69711,D,2025-04-03
69712,B,2025-03-22
69713,C,2025-03-16
69714,D,2024-07-17
69715,D,2025-04-02
69716,F,2025-03-01
69717,A,2024-09-04
69718,B,2025-02-06
69719,D,2025-02-17
69720,A,2024-07-31
69721,D,2025-01-07
69722,C,2024-12-15
69723,C,2024-06-11
69724,B,2025-03-19
69725,B,2024-07-05
69726,B,2024-05-31
69727,F,2025-03-15
69728,F,2024-09-27
69729,C,2025-01-29
69730,F,2024-11-12
69731,D,2024-09-22
69732,B,2024-11-16
69733,B,2025-03-27
69734,B,2024-09-18
69735,C,2025-03-13
69736,F,2025-01-11
69737,A,2024-08-26
69738,C,2025-01-19
69739,D,2024-06-21
69740,F,2025-01-23
69741,D,2024-06-02
69742,B,2024-10-30
69743,B,2025-01-14
69744,F,2024-09-26
69745,B,2025-05-18
69746,B,2025-01-05
69747,B,2025-04-01
69748,B,2025-02-26
69749,B,2025-04-28
69750,D,2024-10-20
69751,A,2024-11-17
69752,D,2025-03-04
69753,A,2024-11-01
69754,D,2025-04-05
69755,D,2025-03-27
69756,D,2025-04-01
69757,B,2025-01-26
69758,D,2024-08-30
69759,F,2024-10-09
69760,C,2024-10-15
69761,C,2024-10-20
69762,F,2025-02-23
69763,A,2024-09-23
69764,C,2024-08-17
69765,C,2025-02-24
69766,A,2025-05-07
69767,D,2024-10-29
69768,A,2024-11-20
69769,F,2024-09-16
69770,A,2024-09-29
69771,C,2024-11-30
69772,A,2024-07-29
69773,C,2024-08-31
69774,D,2025-03-04
69775,B,2025-03-13
69776,D,2025-03-25
69777,C,2024-09-03
69778,A,2025-01-25
69779,D,2024-06-04
69780,B,2025-04-11
69781,B,2024-10-10
69782,B,2024-08-07
69783,A,2024-08-24
69784,D,2024-08-07
69785,B,2025-02-03
69786,C,2025-01-31
69787,A,2024-09-19
69788,F,2025-05-12
69789,B,2025-04-23
69790,C,2025-02-19
69791,D,2024-07-19
69792,C,2025-04-20
69793,B,2024-07-27
69794,D,2025-05-22
69795,C,2025-01-24
69796,A,2024-07-18
69797,D,2024-12-07
69798,D,2024-07-25
69799,F,2025-03-28
69800,F,2024-09-08
69801,D,2024-05-25
69802,A,2024-12-01
69803,C,2024-06-18
69804,C,2024-12-01
69805,F,2024-12-14
69806,B,2025-03-18
69807,C,2024-06-02
69808,F,2024-12-28
69809,F,2024-06-18
69810,C,2024-06-07
69811,F,2025-01-17
69812,F,2025-02-15
69813,C,2024-12-30
69814,B,2025-02-16
69815,D,2025-04-13
69816,A,2024-09-14
69817,A,2024-10-04
69818,D,2024-10-18
69819,D,2024-11-06
69820,D,2025-02-13
69821,C,2024-10-26
69822,D,2024-12-03
69823,F,2024-10-16
69824,A,2024-08-29
69825,D,2025-02-09
69826,A,2024-10-19
69827,F,2025-01-02
69828,D,2025-01-31
69829,F,2024-11-26
69830,A,2024-11-26
69831,F,2024-08-16
69832,A,2024-12-28
69833,A,2024-10-28
69834,D,2024-09-05
69835,C,2024-06-28
69836,F,2024-12-01
69837,D,2024-07-07
69838,B,2024-12-11
69839,F,2025-03-08
69840,F,2025-05-10
69841,C,2025-01-02
69842,C,2024-07-27
69843,F,2024-08-26
69844,C,2025-01-28
69845,A,2024-09-29
69846,F,2024-09-15
69847,B,2025-05-17
69848,C,2024-08-22
69849,F,2025-01-24
69850,C,2024-12-31
69851,F,2025-04-29
69852,D,2025-01-07
69853,B,2024-06-07
69854,D,2025-05-18
69855,B,2025-04-20
69856,B,2024-12-27
69857,A,2025-01-11
69858,D,2024-12-09
69859,C,2024-07-06
69860,D,2024-12-27
69861,B,2025-01-24
69862,B,2024-05-24
69863,C,2025-05-06
69864,B,2024-09-15
69865,A,2025-01-10
69866,A,2024-12-01
69867,F,2024-08-28
69868,D,2024-12-30
69869,C,2025-04-01
69870,C,2024-07-17
69871,D,2024-10-06
69872,A,2025-04-09
69873,A,2024-07-04
69874,D,2024-08-06
69875,C,2024-06-17
69876,A,2024-09-20
69877,B,2024-11-15
69878,A,2024-06-12
69879,D,2025-03-01
69880,C,2025-02-02
69881,F,2024-07-01
69882,A,2024-08-07
69883,D,2025-05-15
69884,D,2024-12-30
69885,F,2025-05-05
69886,C,2024-08-10
69887,D,2024-06-25
69888,C,2024-10-30
69889,F,2025-03-12
69890,A,2025-01-30
69891,C,2024-12-20
69892,F,2025-02-07
69893,C,2025-03-26
69894,F,2024-12-17
69895,D,2025-04-07
69896,B,2024-05-28
69897,A,2024-08-03
69898,F,2024-12-15
69899,F,2024-06-09
69900,C,2024-07-15
69901,F,2024-12-03
69902,C,2024-06-06
69903,F,2024-06-19
69904,C,2025-02-03
69905,C,2024-10-21
69906,A,2025-02-02
69907,A,2024-12-08
69908,A,2025-03-12
69909,B,2024-12-07
69910,C,2025-01-24
69911,D,2025-01-30
69912,C,2024-10-01
69913,F,2024-09-12
69914,B,2025-04-14
69915,D,2024-07-31
69916,F,2024-09-19
69917,D,2024-09-15
69918,B,2024-12-23
69919,D,2024-12-24
69920,B,2024-06-06
69921,A,2025-01-28
69922,B,2025-03-14
69923,F,2024-06-01
69924,D,2024-11-19
69925,B,2025-01-28
69926,B,2025-04-13
69927,F,2025-05-07
69928,D,2024-06-11
69929,A,2025-02-14
69930,C,2024-06-24
69931,B,2024-09-04
69932,F,2024-06-24
69933,A,2025-05-23
69934,C,2024-10-26
69935,F,2025-01-07
69936,D,2024-11-23
69937,C,2024-11-22
69938,F,2025-03-06
69939,C,2025-05-02
69940,A,2025-05-15
69941,C,2025-02-06
69942,B,2024-08-27
69943,D,2025-02-08
69944,C,2024-08-21
69945,A,2025-03-07
69946,F,2025-02-04
69947,F,2025-05-02
69948,A,2024-11-11
69949,B,2024-06-25
69950,F,2025-02-26
69951,F,2024-09-05
69952,B,2025-05-20
69953,A,2024-12-14
69954,B,2024-07-17
69955,D,2024-08-16
69956,D,2025-01-28
69957,A,2024-08-16
69958,C,2024-11-13
69959,F,2024-08-31
69960,F,2024-11-04
69961,F,2024-08-14
69962,F,2025-03-26
69963,A,2024-09-18
69964,B,2024-10-22
69965,F,2024-11-18
69966,F,2025-03-02
69967,F,2025-03-19
69968,B,2025-02-12
69969,D,2024-06-17
69970,B,2025-03-13
69971,D,2024-07-28
69972,A,2024-11-05
69973,A,2024-10-06
69974,C,2024-08-09
69975,B,2024-10-25
69976,F,2024-06-10
69977,F,2025-01-19
69978,B,2024-08-24
69979,F,2024-07-06
69980,C,2024-12-30
69981,F,2024-06-13
69982,A,2025-02-20
69983,C,2025-02-13
69984,F,2025-03-11
69985,D,2024-08-15
69986,A,2024-08-01
69987,A,2025-03-08
69988,D,2024-10-24
69989,C,2024-06-21
69990,A,2024-11-23
69991,A,2024-07-29
69992,D,2024-11-27
69993,F,2025-03-06
69994,A,2025-03-18
69995,F,2024-07-11
69996,C,2024-07-12
69997,C,2024-07-25
69998,A,2024-10-10
69999,F,2025-02-07
70000,A,2024-12-22
70001,D,2024-10-01
70002,D,2024-07-31
70003,A,2025-01-31
70004,D,2025-03-25
70005,C,2024-12-28
70006,A,2025-02-18
70007,C,2025-05-18
70008,C,2025-02-06
70009,D,2025-02-25
70010,D,2025-01-25
70011,F,2024-11-25
70012,B,2025-01-17
70013,F,2025-03-21
70014,D,2025-05-20
70015,C,2024-08-14
70016,F,2025-01-03
70017,D,2024-10-30
70018,D,2024-11-08
70019,B,2024-11-25
70020,F,2024-12-15
70021,F,2024-12-22
70022,F,2024-06-18
70023,D,2024-11-27
70024,D,2024-05-26
70025,A,2025-05-10
70026,A,2025-05-24
70027,D,2024-11-09
70028,A,2024-07-22
70029,F,2024-10-13
70030,A,2025-01-15
70031,C,2024-10-29
70032,F,2024-07-05
70033,F,2024-08-09
70034,C,2024-09-07
70035,D,2025-04-03
70036,D,2025-01-19
70037,B,2024-11-23
70038,C,2024-10-11
70039,A,2024-12-12
70040,D,2024-12-27
70041,B,2025-01-05
70042,F,2025-05-11
70043,D,2024-12-03
70044,B,2024-08-30
70045,B,2024-06-26
70046,F,2025-04-09
70047,C,2024-06-20
70048,A,2024-11-13
70049,D,2025-04-03
70050,C,2025-04-20
70051,C,2025-03-02
70052,D,2025-04-06
70053,A,2025-02-20
70054,A,2025-03-06
70055,F,2025-05-02
70056,F,2025-02-19
70057,C,2024-09-03
70058,B,2024-11-09
70059,B,2024-11-25
70060,D,2025-03-17
70061,B,2024-07-09
70062,C,2024-11-21
70063,B,2025-05-03
70064,C,2025-01-24
70065,A,2024-08-13
70066,B,2025-02-06
70067,D,2025-04-20
70068,F,2025-01-08
70069,B,2024-06-06
70070,B,2024-08-30
70071,B,2024-07-05
70072,C,2024-08-18
70073,A,2024-08-31
70074,A,2024-12-18
70075,F,2024-12-03
70076,C,2024-09-07
70077,D,2025-03-06
70078,C,2024-11-17
70079,B,2025-03-02
70080,C,2024-07-05
70081,D,2025-03-17
70082,C,2024-06-14
70083,A,2025-01-07
70084,B,2025-01-28
70085,B,2025-05-19
70086,A,2025-02-25
70087,F,2024-08-31
70088,B,2024-11-24
70089,C,2024-09-07
70090,A,2025-03-26
70091,D,2024-10-24
70092,B,2025-05-16
70093,C,2025-02-24
70094,B,2024-06-20
70095,B,2024-12-13
70096,B,2024-09-08
70097,C,2025-03-23
70098,B,2024-07-20
70099,B,2024-12-06
70100,F,2025-05-24
70101,A,2025-04-06
70102,B,2025-02-07
70103,C,2024-07-06
70104,F,2024-09-09
70105,C,2024-08-21
70106,F,2024-07-16
70107,F,2025-01-22
70108,C,2025-01-08
70109,C,2025-02-25
70110,F,2025-04-08
70111,B,2025-01-07
70112,B,2025-03-22
70113,B,2024-11-16
70114,A,2024-06-20
70115,D,2024-06-29
70116,D,2025-04-13
70117,F,2024-09-26
70118,C,2024-06-23
70119,B,2024-06-06
70120,C,2024-08-13
70121,F,2025-04-29
70122,D,2025-05-02
70123,F,2025-03-12
70124,D,2025-05-04
70125,F,2025-04-24
70126,A,2024-12-12
70127,F,2024-08-16
70128,C,2025-02-28
70129,D,2025-04-17
70130,F,2025-04-02
70131,A,2024-07-25
70132,B,2025-04-24
70133,A,2024-09-02
70134,B,2024-09-04
70135,C,2025-05-19
70136,A,2024-08-26
70137,A,2025-05-08
70138,D,2024-11-21
70139,B,2024-05-25
70140,A,2024-10-29
70141,A,2025-02-15
70142,C,2024-10-25
70143,A,2025-04-21
70144,C,2025-03-21
70145,B,2025-01-14
70146,A,2025-01-04
70147,F,2025-03-01
70148,F,2024-11-25
70149,F,2024-09-30
70150,C,2024-09-20
70151,F,2024-11-22
70152,C,2024-06-19
70153,A,2025-02-17
70154,C,2025-02-09
70155,A,2025-03-21
70156,C,2025-01-29
70157,C,2024-09-10
70158,F,2024-10-24
70159,C,2025-03-26
70160,C,2024-06-17
70161,F,2024-08-17
70162,C,2025-02-07
70163,F,2024-08-28
70164,A,2024-06-19
70165,B,2024-10-21
70166,F,2024-06-25
70167,F,2024-11-06
70168,F,2025-02-15
70169,C,2024-11-12
70170,D,2024-10-27
70171,C,2025-04-23
70172,B,2024-12-14
70173,A,2024-12-31
70174,C,2024-08-08
70175,F,2024-09-08
70176,D,2024-12-13
70177,B,2025-04-09
70178,D,2025-02-13
70179,A,2025-01-09
70180,C,2025-02-19
70181,C,2025-02-13
70182,C,2024-07-12
70183,A,2024-11-14
70184,C,2024-08-20
70185,A,2025-03-20
70186,F,2024-10-24
70187,A,2024-09-28
70188,B,2025-05-08
70189,D,2025-04-22
70190,A,2024-08-04
70191,C,2024-06-23
70192,C,2024-09-06
70193,A,2024-12-22
70194,A,2024-10-18
70195,B,2025-03-31
70196,C,2025-02-28
70197,C,2025-05-04
70198,C,2024-12-08
70199,F,2024-10-15
70200,B,2024-07-30
70201,B,2024-12-30
70202,D,2025-05-06
70203,C,2025-03-09
70204,B,2025-02-12
70205,C,2025-01-05
70206,F,2025-02-18
70207,B,2025-04-04
70208,F,2025-02-03
70209,D,2025-04-04
70210,A,2024-08-23
70211,A,2024-11-24
70212,A,2024-09-30
70213,C,2025-04-08
70214,C,2024-10-12
70215,B,2025-03-19
70216,F,2024-06-26
70217,C,2024-07-13
70218,A,2025-04-21
70219,B,2024-09-18
70220,A,2024-09-12
70221,C,2025-03-03
70222,A,2024-09-12
70223,F,2025-04-22
70224,D,2025-01-17
70225,A,2024-10-07
70226,D,2024-09-25
70227,B,2025-04-10
70228,A,2024-09-12
70229,A,2024-08-18
70230,B,2024-08-22
70231,B,2025-03-11
70232,C,2025-05-12
70233,C,2024-06-24
70234,A,2024-06-24
70235,D,2024-08-11
70236,C,2024-08-26
70237,A,2025-01-23
70238,C,2024-11-15
70239,A,2024-08-16
70240,D,2025-03-22
70241,F,2024-12-31
70242,B,2025-02-01
70243,A,2024-06-08
70244,B,2025-02-02
70245,B,2024-11-02
70246,A,2024-06-27
70247,A,2024-09-09
70248,D,2024-05-28
70249,F,2024-09-05
70250,B,2025-04-28
70251,C,2024-12-26
70252,C,2025-02-07
70253,D,2024-07-27
70254,A,2025-01-04
70255,A,2024-08-30
70256,F,2024-09-25
70257,B,2025-03-31
70258,A,2024-08-19
70259,C,2025-05-15
70260,B,2025-04-08
70261,D,2025-01-11
70262,F,2024-07-11
70263,F,2024-06-30
70264,C,2024-07-20
70265,D,2024-07-06
70266,D,2024-09-02
70267,C,2024-09-18
70268,B,2025-01-14
70269,F,2025-04-06
70270,D,2025-01-29
70271,A,2025-05-11
70272,F,2025-02-12
70273,C,2025-02-21
70274,A,2025-04-09
70275,C,2024-08-30
70276,F,2024-07-27
70277,D,2025-03-22
70278,F,2025-01-09
70279,D,2025-05-14
70280,F,2025-04-20
70281,D,2025-04-10
70282,B,2025-01-14
70283,D,2025-04-15
70284,A,2024-06-30
70285,D,2024-08-24
70286,B,2024-07-18
70287,A,2025-01-23
70288,D,2024-07-10
70289,F,2024-11-05
70290,C,2025-03-01
70291,C,2024-06-09
70292,A,2025-03-05
70293,C,2025-04-05
70294,B,2024-12-16
70295,A,2024-12-06
70296,B,2025-05-21
70297,B,2024-11-07
70298,F,2025-05-15
70299,C,2025-03-12
70300,F,2024-10-14
70301,A,2025-03-03
70302,A,2025-05-04
